"";"GRID_NAME_maille";"nb.data";"nb.dates";"nb.obs";"sr";"Axis1";"Axis2";"lat.wgs84";"lon.wgs84"
"180";"E025N681";5723;1485;83;155;0,277112955607551;0,863071365192844;48,27483366642;-3,03508292057054
"181";"E025N682";2161;346;76;140;1,28713684971181;-0,00716998498802537;48,3516836796166;-3,0257116480694
"182";"E025N683";1993;189;72;112;1,6520153566225;0,0806214198983807;48,4694739496975;-3,03988638825152
"183";"E025N684";2226;492;104;128;1,1962140066127;0,0960041869803175;48,5360230657418;-3,04487234139583
"184";"E025N685";5123;1174;75;127;0,770072410813606;0,830923858282272;48,6698697629504;-3,03064045285797
"185";"E025N686";26743;2517;221;235;-2,18265501597235;1,09205336176773;48,7383776899224;-3,03531214167712
"186";"E025N687";15453;1416;308;220;-1,29750503411646;-0,276396413942767;48,8202364323425;-3,05872656900878
"187";"E025N688";9015;853;254;227;-0,61332334286383;-0,732505413946921;48,8703566918822;-3,09471806147585
"188";"E026N672";42130;2022;568;303;-4,08609135060494;-0,736253590826066;47,5097855644227;-2,74456945622851
"189";"E026N673";38442;2119;681;281;-4,24205570664564;-1,00304386199483;47,5611272991582;-2,75532375987839
"190";"E026N674";31278;2574;574;256;-3,74986933027973;-0,221186603345432;47,6511690576969;-2,77256010753481
"191";"E026N675";7289;716;158;157;0,464188864231108;-0,0168041430452941;47,7489084012531;-2,82134146360427
"192";"E026N676";9426;666;129;166;0,457239828583883;0,0345641016122505;47,8449666426154;-2,81469027338751
"193";"E026N677";5304;569;114;152;0,813787380011661;0,0179048700672263;47,9117022445688;-2,82524876136887
"194";"E026N678";1507;133;53;101;1,86383331652469;0,174715595852378;48,0129287956599;-2,84296417304044
"195";"E026N679";5836;560;110;169;0,670875207314054;-0,0860241211184388;48,0916559370706;-2,83874069069685
"196";"E026N680";941;143;64;97;1,87037798360558;0,157925585221676;48,1969834589559;-2,84702746922436
"197";"E026N681";1913;269;81;132;1,39726550283623;-0,0356048033452023;48,294122654339;-2,90309518605135
"198";"E026N682";2088;369;95;139;1,21725305867049;-0,0535561665075653;48,3739579927116;-2,87276560282773
"199";"E026N683";1587;244;89;114;1,55155190379199;0,0379905030189858;48,4762761314343;-2,86582254399162
"200";"E026N684";3149;592;135;136;0,927281556007681;0,0249802665413096;48,5704331028293;-2,89388773551973
"201";"E026N685";10884;1355;160;204;-0,476243756865428;0,234550209887114;48,6600682427025;-2,89360646983435
"202";"E026N686";14569;1343;163;230;-0,810657733380988;0,109901743016456;48,7335774381019;-2,94411759414125
"203";"E026N687";3748;250;119;161;0,974559644958231;-0,360862558186957;48,8499429743297;-2,99237036338992
"204";"E027N671";NA;NA;NA;NA;NA;NA;47,4112983433766;-2,63613648679583
"205";"E027N672";17338;1355;369;279;-2,03293597366378;-0,93858697170935;47,5057533227839;-2,66473903368513
"206";"E027N673";76387;3315;765;294;-6,53475215188996;0,441160764046351;47,6043023104851;-2,70476900332087
"207";"E027N674";15977;2093;330;228;-1,90517688412093;0,14419601699862;47,6445668930806;-2,69712433672175
"208";"E027N675";4412;568;100;151;0,897208083624219;0,0556707415863532;47,7575268631618;-2,68677455054871
"209";"E027N676";9331;1020;108;170;0,263762035190395;0,368037303857226;47,8463632810303;-2,69424446266311
"210";"E027N677";20993;762;92;174;0,116576555904475;0,460464296820136;47,9443071321481;-2,71578717905598
"211";"E027N678";2681;169;57;119;1,63634373897037;0,0851518172206682;48,0214104922709;-2,6861818494394
"212";"E027N679";893;103;49;94;1,97586264959408;0,202007588802703;48,101549128992;-2,73406003009382
"213";"E027N680";2358;274;105;136;1,26373156557866;-0,139544389599178;48,2050991765248;-2,73865270447521
"214";"E027N681";4651;399;76;137;1,20588533155907;0,115516145654698;48,2771720562424;-2,73561850763429
"215";"E027N682";1864;253;46;123;1,60778220370724;0,145941197789741;48,3804003870038;-2,74734590127334
"216";"E027N683";27923;2389;411;277;-3,15059270822739;0,00366940000009008;48,5011916052599;-2,72043045971377
"217";"E027N684";17705;1678;369;260;-2,09250301773604;-0,529937673114429;48,5637113611569;-2,76464005468698
"218";"E027N685";3009;422;96;160;0,970222198572129;-0,145940521816169;48,6322210546814;-2,82217911941752
"219";"E028N671";1715;271;92;170;1,03472019019753;-0,356354865860903;47,4460538845341;-2,47986507465939
"220";"E028N672";34884;1658;507;311;-3,49453344392688;-1,03120409464544;47,5124252437857;-2,5019169693921
"221";"E028N673";11350;1571;259;209;-1,01688474468195;0,0160320931225251;47,566087468849;-2,50157647901231
"222";"E028N674";4055;594;126;150;0,809460098642096;-0,0209013961617374;47,6725085568805;-2,55593241292177
"223";"E028N675";6829;945;122;165;0,380943711120407;0,233514176148538;47,769807890385;-2,55014574944971
"224";"E028N676";1259;272;62;118;1,60094325100602;0,124241001925001;47,8499171066802;-2,56295549913346
"225";"E028N677";3940;533;120;135;1,00367402064059;0,0586024180157695;47,9540121145274;-2,56793462080489
"226";"E028N678";2261;184;57;115;1,67324857370719;0,116685458113181;48,0324250739623;-2,59191237067468
"227";"E028N679";780;68;35;93;2,05916326782632;0,23033976710119;48,1443280276343;-2,59439744895107
"228";"E028N680";1411;233;69;114;1,63283078414267;0,0993121035590274;48,2024594645837;-2,59862797345133
"229";"E028N681";458;128;36;91;2,0427229279766;0,282318435366698;48,2929433064517;-2,62310799344154
"230";"E028N682";2978;357;50;141;1,33709390999435;0,110071499993921;48,4070626690666;-2,63283035575894
"231";"E028N683";27885;2317;394;276;-3,03467918826978;0,0149190630545499;48,5022040794677;-2,66965512090017
"232";"E028N684";21897;1506;235;265;-1,68202374823545;-0,110277730588194;48,5459101001778;-2,61991671797155
"233";"E029N671";NA;NA;NA;NA;NA;NA;47,4545146014865;-2,36085581385401
"234";"E029N672";8330;2103;228;217;-1,24336273658914;0,433722427466416;47,4976588306598;-2,38148590718949
"235";"E029N673";1878;446;105;126;1,25057894649151;0,0615043438992394;47,5876062970507;-2,39417931723254
"236";"E029N674";3115;563;159;157;0,682892732401028;-0,24151112338149;47,6824629985145;-2,37795998053768
"237";"E029N675";8273;1364;129;150;0,167947536878131;0,689815301035504;47,7877985133549;-2,4431278011518
"238";"E029N676";2552;433;105;145;1,07509204575842;-0,0718018912275693;47,8552548943512;-2,42229208030886
"239";"E029N677";4972;508;149;205;0,284180279913011;-0,555486744881198;47,9544877581246;-2,40461219624595
"240";"E029N678";781;76;28;109;1,93940986700871;0,146273181799807;48,0357006385733;-2,43266053098912
"241";"E029N679";680;38;29;88;2,14585892980045;0,262441051332839;48,1289166624951;-2,44777860974647
"242";"E029N680";550;98;43;89;2,05308326559451;0,248712727887091;48,2137669035313;-2,44012692008414
"243";"E029N681";614;91;36;103;1,95873523636562;0,168531903214316;48,3069376822495;-2,48007721994618
"244";"E029N682";1549;248;90;112;1,56388440593723;0,0512044101895209;48,3910792323675;-2,4504774462389
"245";"E029N683";2870;454;168;148;0,808960468639014;-0,303378866918971;48,472484719464;-2,492442693173
"246";"E029N684";2691;515;152;171;0,629791016240299;-0,366252791451148;48,5876349751092;-2,51132000500565
"247";"E029N685";1482;276;150;143;1,07215643739957;-0,376526729577077;48,6407105703706;-2,47183246641607
"248";"E030N672";3239;1084;139;158;0,395234186079438;0,25048905707044;47,520884456671;-2,28815596089028
"249";"E030N673";4385;583;95;153;0,887985228867875;0,0712031489801854;47,5854417760755;-2,24569242554294
"250";"E030N674";1710;334;104;123;1,35889136347482;-0,00756043826787062;47,6888268361069;-2,26225706019635
"251";"E030N675";1823;176;69;138;1,45072096086925;-0,112163829151329;47,7791789616998;-2,27889426624886
"252";"E030N676";930;103;58;108;1,82254691832038;0,06741009749393;47,8522127209734;-2,29625170100104
"253";"E030N677";4781;519;175;180;0,40936335740577;-0,465474685035702;47,9712551782192;-2,28416600565788
"254";"E030N678";1499;226;111;120;1,43824493731043;-0,104114326956248;48,0346896436625;-2,29385506862003
"255";"E030N679";527;56;36;116;1,87181265844573;0,0434296420479879;48,1323035164472;-2,29727046377795
"256";"E030N680";812;117;54;120;1,72658186730722;0,00343512112411498;48,2208612913746;-2,34150626451551
"257";"E030N681";382;95;62;85;2,02911565386269;0,200914077049583;48,3120195170913;-2,34449725038886
"258";"E030N682";1234;239;103;109;1,56015673093611;0,0101383084975064;48,3993994654154;-2,33920060604671
"259";"E030N683";2262;233;90;122;1,46652523187276;-0,0172365550820939;48,4811122785622;-2,35460930000038
"260";"E030N684";3840;517;151;173;0,581276653093168;-0,348776492889933;48,6136615677156;-2,33250084887127
"261";"E030N685";10497;1061;506;232;-1,70526845192944;-1,50246888446009;48,6705016948354;-2,33701641462464
"262";"E031N672";2678;430;56;143;1,25955934038317;0,125366005067653;47,5438870307854;-2,14713194110054
"263";"E031N673";16687;1474;224;226;-1,13417216706007;0,0677254129520619;47,6038393858744;-2,11259718836545
"264";"E031N674";7069;1028;175;186;-0,0453204103754423;-0,0436432326900049;47,6851571826996;-2,11793465159359
"265";"E031N675";2897;340;116;131;1,20988493526414;-0,0779905264889128;47,7727133076407;-2,14886607213568
"266";"E031N676";3093;353;118;145;1,06748435193346;-0,172346041250483;47,8856385789655;-2,16955201626007
"267";"E031N677";2238;428;177;153;0,770163672040044;-0,409014414464931;47,9705626046328;-2,16993807665258
"268";"E031N678";6909;621;265;190;-0,116424644193728;-0,740694911390684;48,0359493314282;-2,14553223432024
"269";"E031N679";1104;156;64;110;1,74448456654115;0,0775218816712732;48,1573353530258;-2,18148820766372
"270";"E031N680";1929;318;98;120;1,40976530935586;0,0287259924155754;48,2542549926045;-2,16226924434661
"271";"E031N681";824;160;85;105;1,72090777181139;0,0326443454824089;48,3128169504145;-2,19102271380074
"272";"E031N682";3281;525;80;153;1,01000823571399;0,054292430190907;48,4123542358798;-2,18843249860624
"273";"E031N683";1541;272;76;125;1,48391419312832;0,0277640119742856;48,4976415619031;-2,19449962044414
"274";"E031N684";10994;1089;379;248;-1,43918744631728;-1,11285234409297;48,5959407706237;-2,19050927719946
"275";"E031N685";1624;286;153;131;1,15501014735023;-0,288834360376584;48,6472681343993;-2,26404912265322
"276";"E032N673";NA;NA;NA;NA;NA;NA;47,6472174240198;-2,05367653883319
"277";"E032N674";9668;810;187;197;-0,11321787114861;-0,284575308572543;47,6908097377112;-1,98059486084186
"278";"E032N675";2551;299;101;132;1,29003321144881;-0,0707929436690534;47,7687019151253;-1,98251388483465
"279";"E032N676";717;114;51;119;1,75031477804916;0,0172313519150825;47,878489376783;-2,01367976919504
"280";"E032N677";2693;480;99;156;0,965358333738371;-0,0883020365672226;47,9878723568753;-2,02894228000662
"281";"E032N678";52483;2157;518;285;-4,14738489186261;-0,0692211574125565;48,0665922177647;-2,01162881396301
"282";"E032N679";2168;345;127;122;1,2677588619915;-0,0661880686949486;48,1622572422252;-2,04479269880133
"283";"E032N680";4193;567;144;143;0,821904064686399;-0,0554532424208815;48,2322094200599;-2,0697656529233
"284";"E032N681";2226;224;77;125;1,49232668694693;0,00108683507870577;48,3184731703347;-2,04636067080651
"285";"E032N682";5101;925;316;154;-0,128860359058678;-0,463661487917824;48,4300975324;-2,04532969892928
"286";"E032N683";4031;539;138;144;0,857117926308253;-0,0668923397148661;48,4806186316036;-2,04200660403595
"287";"E032N684";10756;1364;379;225;-1,41485075683913;-0,728008777741309;48,6133099997791;-2,09020043124893
"288";"E032N685";1395;283;155;106;1,37323413051218;-0,121857794631161;48,6535906557854;-2,06085004889469
"289";"E033N674";2039;253;106;140;1,2487760765148;-0,196835926894394;47,7281899478644;-1,86159886546953
"290";"E033N675";6609;437;102;146;0,956480237461924;0,0296211885842863;47,7931935996095;-1,85818387079272
"291";"E033N676";1081;220;76;118;1,59223564868264;0,0259484356501269;47,8888845650599;-1,86953051225209
"292";"E033N677";16499;1751;174;192;-0,845086438347746;0,72131570369883;47,9794480525875;-1,89217514945161
"293";"E033N678";10663;1283;242;188;-0,566212298610756;-0,0170645894607994;48,0596107723039;-1,88537831580454
"294";"E033N679";7146;1384;247;162;-0,323048966087899;0,153861527205054;48,1450772933237;-1,89909394085138
"295";"E033N680";1975;389;95;125;1,32854780358553;0,0620308854239753;48,2488675755733;-1,90991588823938
"296";"E033N681";3393;640;116;114;1,14445766090107;0,300451745881057;48,3303445797539;-1,9335167763821
"297";"E033N682";5754;588;130;153;0,724397671539238;-0,0229870686487834;48,4312269782287;-1,94208533482978
"298";"E033N683";22544;1446;283;242;-1,62733541381758;-0,15463299073376;48,5111707167637;-1,96991092323368
"299";"E033N684";21529;1428;440;249;-2,18753489929411;-0,827268698424266;48,5903903047226;-1,96611404615101
"300";"E033N685";9452;1021;359;219;-1,02949820819136;-0,918156579110791;48,6783565168413;-1,95843902636788
"301";"E034N674";1553;331;100;121;1,39652709181269;0,0157971464062758;47,7401787916704;-1,72774435104928
"302";"E034N675";7445;946;147;163;0,293607235609102;0,170312582798398;47,7990067071493;-1,73655319707511
"303";"E034N676";4111;823;169;156;0,456393550041757;-0,0375967655419364;47,8959703486987;-1,75636727158262
"304";"E034N677";13812;1284;315;186;-0,892374353527022;-0,199756615529762;47,9949658847008;-1,74863327007212
"305";"E034N678";46120;2370;535;253;-3,88509548999064;0,125398041034704;48,0743423979904;-1,75062434763585
"306";"E034N679";11145;1687;366;190;-1,29171247733542;-0,153952266083287;48,1485142019076;-1,76893661792046
"307";"E034N680";6265;909;176;169;0,200405352098546;-0,0385861440070313;48,2502110528592;-1,78069531155358
"308";"E034N681";21639;2147;187;210;-1,45649955969125;0,982158156265462;48,3168840364516;-1,77615136529055
"309";"E034N682";8900;974;121;150;0,435064186421143;0,418170567064005;48,4091152182114;-1,7538747577715
"310";"E034N683";2952;458;164;162;0,696485133573992;-0,385378482877015;48,5311051392525;-1,82164018058013
"311";"E034N684";6200;694;239;214;-0,262362311687866;-0,776293221391758;48,6021626360197;-1,83493767103602
"312";"E034N685";8510;802;355;223;-0,87831094535726;-1,13175713473858;48,6959110230568;-1,85798927575521
"313";"E035N674";406;91;17;66;2,35063463118554;0,503906621450874;47,7443263299546;-1,653303035301
"314";"E035N675";2991;578;84;156;0,943631838438898;0,0537627213449388;47,8269577822322;-1,62967369194953
"315";"E035N676";43560;3765;90;159;-2,38560160159658;3,53467821535074;47,8548448751135;-1,59748100016886
"316";"E035N677";6318;751;191;134;0,554693306516393;0,033930266726009;47,9858240952619;-1,64990653926517
"317";"E035N678";44194;3107;839;209;-4,98264324171547;-0,131441532855405;48,090802708875;-1,65854951259023
"318";"E035N679";38857;3063;687;233;-4,48295137626195;0,098825763184081;48,1516896729176;-1,65224128664287
"319";"E035N680";9519;1124;174;163;0,0228093870213232;0,262395622388207;48,2523794116554;-1,651971174826
"320";"E035N681";15806;1188;179;216;-0,677984010543362;0,0556416075271374;48,34594335426;-1,64678611581141
"321";"E035N682";4567;553;61;140;1,13224881649116;0,272207672178902;48,4331144910786;-1,67059349367575
"322";"E035N683";4090;436;128;173;0,706798598697984;-0,323111452449139;48,5162743543737;-1,68722514606453
"323";"E035N684";10095;876;335;252;-1,15540072780843;-1,17194271536295;48,6098960495848;-1,67996374681882
"324";"E036N675";1174;186;38;103;1,87282396759779;0,251081329081429;47,817281249425;-1,52268510810515
"325";"E036N676";1349;324;52;109;1,6763584391785;0,271201536958233;47,8866772665968;-1,49527074119364
"326";"E036N677";3098;770;110;153;0,750045101682394;0,137033089430428;47,9988788419408;-1,49735314723836
"327";"E036N678";4302;708;231;138;0,469119999136083;-0,225570838655639;48,0782065670657;-1,49860181562925
"328";"E036N679";9817;1091;260;179;-0,398872890921542;-0,19359203482092;48,1833692231956;-1,52833032530299
"329";"E036N680";9045;1074;217;190;-0,312360684449568;-0,14566584381432;48,2695035438062;-1,52550047157109
"330";"E036N681";12626;1522;129;155;-0,10599484609146;0,882585551378564;48,3494236233378;-1,50262777277685
"331";"E036N682";14187;943;150;202;-0,247976697224424;0,0293018941989884;48,4659530100285;-1,49206801894678
"332";"E036N683";21611;1018;261;228;-1,12040001372537;-0,339291970412952;48,5172135528588;-1,51430038887773
"333";"E036N684";8708;770;305;220;-0,664661567125105;-0,945406387943081;48,62468662434;-1,58316357467628
"334";"E036N685";NA;NA;NA;NA;NA;NA;48,6656834844359;-1,60948796017169
"335";"E036N686";NA;NA;NA;NA;NA;NA;48,764674935372;-1,5185557289468
"336";"E037N675";1662;231;94;143;1,28961173584359;-0,200688340210388;47,8249726085829;-1,30880813957417
"337";"E037N676";3706;478;108;177;0,724444747759483;-0,252834727330299;47,9337171777853;-1,36473871153701
"338";"E037N677";1388;322;79;125;1,44497192799636;0,0535648434512989;47,9858162552501;-1,35447115692266
"339";"E037N678";4643;550;153;129;0,910317264623099;0,00980179866314995;48,0884238768982;-1,37619396173099
"340";"E037N679";2559;451;123;143;1,01829767560773;-0,109376052413612;48,1758562170574;-1,39409832377223
"341";"E037N680";8292;1044;169;169;0,0765272620521881;0,14392074329366;48,2645853104141;-1,41889034156476
"342";"E037N681";3688;486;114;129;1,11467167263995;0,0806841701997847;48,3465210924846;-1,42798459676337
"343";"E037N682";2404;472;43;117;1,50968844035574;0,390782507684364;48,4262786802512;-1,36627424499981
"344";"E037N684";214;24;13;75;2,33632419328202;0,39445011415177;48,6369161481741;-1,43829314006346
"345";"E038N675";367;117;36;87;2,08726984904796;0,300437485268717;47,8140510567121;-1,25057549498038
"346";"E038N676";723;193;33;101;1,91582175696842;0,279421335191345;47,931043575956;-1,22911901625157
"347";"E038N677";972;216;49;116;1,70838197169729;0,135085402497797;47,9835230099308;-1,22397663500731
"348";"E038N678";2541;554;194;137;0,758093360920668;-0,246484866343631;48,1111019850595;-1,228696991543
"349";"E038N679";12817;741;196;218;-0,371793288352019;-0,453727449987596;48,1453441899106;-1,26550558150228
"350";"E038N680";8920;650;164;207;0,0068554895753562;-0,418978399662276;48,2393888150838;-1,20246275132227
"351";"E038N681";3262;578;167;147;0,727751386451549;-0,182806132969483;48,3545741256408;-1,22493203324537
"352";"E038N682";2069;372;84;114;1,4702110576587;0,171474590663149;48,4409177232263;-1,26981132251344
"353";"E038N683";648;79;17;55;2,44680371218875;0,579963145577336;48,5104843199304;-1,23968637826363
"354";"E039N677";454;129;46;92;1,99906551594935;0,238586612967703;48,0145211767776;-1,10693527549227
"355";"E039N678";6030;547;167;186;0,33024518612809;-0,427742514071364;48,0994050458597;-1,12642202019013
"356";"E039N679";1207;193;74;151;1,32754703634399;-0,226019025240881;48,1733445659442;-1,10482998748277
"357";"E039N680";1442;223;55;118;1,65213587045842;0,114812735897693;48,2720721808623;-1,13914767473357
"358";"E039N681";2475;352;88;129;1,32797910999104;0,0405479295650574;48,3730101566462;-1,15652577797085
"359";"E039N682";6392;458;89;167;0,811830622528033;-0,0631171423825636;48,4520166694127;-1,17716221405247
"360";"E039N683";18;6;5;17;2,88372576890315;0,827660042451135;48,5126603022659;-1,17743223469696
"361";"E040N677";NA;NA;NA;NA;NA;NA;48,0141955;-1,0201455
"362";"E040N681";NA;NA;NA;NA;NA;NA;48,3298;-1,047388
